,X,Y,OBJECTID,FIRE_ID,FIRE_NAME,ASMNT_TYPE,FIRE_TYPE,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,IG_DATE,LATITUDE,LONGITUDE,ACRES,IRWINID,MAP_ID,MAP_PROG,PERIM_ID,DNBR_OFFST,DNBR_STDDV,COMMENTS,PRE_ID,POST_ID,state_fips,county_fips,fips,county_name,population
1841,-121.046035399,36.209873874,858420,CA3627712094320190625,LONOAK,Initial,Wildfire,-970,-150,75,9999,9999,2019/06/25 00:00:00+00,36.207,-121.043,2612,EDEA7D75-AFD3-460B-B5BF-3AAD08899DBE,10015604,MTBS,,46,26,,804303520190613,804303520190715,6,53,6053,"Monterey County, California",439035
1842,-120.372211069,35.675534044,858422,CA3566212040420190612,MCMILLAN,Initial,Wildfire,-970,-150,40,9999,9999,2019/06/12 00:00:00+00,35.677,-120.373,1961,ECE6470F-193E-4DCF-9AE9-DBD792AD7913,10015607,MTBS,,-24,7,,804203520190606,804203520190708,6,79,6079,"San Luis Obispo County, California",282424
1843,-119.62496245,35.706850483,858423,CA3572011963220190507,REFUGE,Initial,Wildfire,-970,-150,170,9999,9999,2019/05/07 00:00:00+00,35.707,-119.617,3418,DD2B053D-B6D6-49C7-A077-A5ED37669C80,10015609,MTBS,,70,34,,804203520190505,804203520190622,6,29,6029,"Kern County, California",909235
1844,-121.256995154,37.477298639,858424,CA3747212124920190625,ROCK,Initial,Wildfire,-970,-150,30,420,570,2019/06/25 00:00:00+00,37.475,-121.257,2451,02F5A6D9-30E9-4B60-9583-6081C60C4955,10015610,MTBS,,-24,8,,804303420190613,804303420190715,6,99,6099,"Stanislaus County, California",552878
1845,-120.781379583,37.193507685,858425,CA3719112078820191002,CALUR-FY20-RX-W,Initial,Prescribed Fire,-970,-150,90,9999,9999,2019/10/02 00:00:00+00,37.194,-120.78,1003,,10015612,MTBS,,15,39,,804303420190917,804303420191019,6,47,6047,"Merced County, California",281202
1846,-120.158278467,38.705348126,858427,CA3872412014620191010,CAPLES,Extended,Wildfire,-970,-150,60,340,850,2019/10/10 00:00:00+00,38.706,-120.16,3508,604CD457-415F-423B-8D85-9F8422A6969A,10015621,MTBS,,-3,26,"Used BAER perimeter to be consistent with BAER and RAVG mappings.
Portions of this burned area have no or very sparse pre-fire tree cover. rdnbr suggested high severity as well as BAER preliminary mapping. SBS data show moderate severity in the areas th",804303320190715,804303320200717,6,17,6017,"El Dorado County, California",191185
1847,-120.150990717,37.552677046,858429,CA3755212015420190901,UNNAMED,Initial,Unknown,-970,-150,5,475,9999,2019/09/01 00:00:00+00,37.552,-120.151,1100,,10015631,MTBS,,-25,15,,804303420190816,804303420190917,6,43,6043,"Mariposa County, California",17131
1848,-122.632887746,40.055834879,858433,CA4004012260920191103,RANCH,Extended,Wildfire,-970,-150,85,380,650,2019/11/03 00:00:00+00,40.055,-122.628,2930,F79A7B97-0262-4807-8BB9-9A4F0B3CDA00,10015669,MTBS,,79,23,,804503220190510,804503220200528,6,103,6103,"Tehama County, California",65829
1849,-122.67623169,40.15454198,858434,CA4012012264020190905,RED BANK,Extended,Wildfire,-970,-150,110,350,590,2019/09/05 00:00:00+00,40.157,-122.676,8179,CC70F3A6-0402-4CAC-9054-8B160525E251,10015673,MTBS,,70,34,,804503220190510,804503220200528,6,103,6103,"Tehama County, California",65829
1850,-122.767480127,38.677335052,858448,CA3879612276720191023,KINCADE,Extended,Wildfire,-970,-150,60,347,655,2019/10/23 00:00:00+00,38.672,-122.776,77780,FE8285DB-86DE-4F8C-B54E-3FE4A9F2182A,10015716,MTBS,,-15,29,Used BAER perimeter with minor updates.,804503320190424,804503320200426,6,97,6097,"Sonoma County, California",488863
1851,-118.901040284,37.834783703,858449,CA3782611887220190726,SPRINGS,Extended,Wildfire,-970,-150,25,200,320,2019/07/26 00:00:00+00,37.835,-118.904,6018,7C161A97-642F-4AFE-9180-08DB35BC2DCB,10015719,MTBS,,-12,57,revision,804203420190708,804203420200726,6,51,6051,"Mono County, California",13195
1852,-120.533742499,40.596451748,858451,CA4058912057520190828,R-1  RANCH,Initial,Wildfire,-970,-150,35,350,9999,2019/08/28 00:00:00+00,40.598,-120.536,3768,6F799B16-61C8-4AAF-82CC-B310CE2E1437,10015726,MTBS,,11,7,,804303220190816,804303220190901,6,35,6035,"Lassen County, California",32730
1853,-120.289467808,40.973927135,858452,CA4096212030820190808,W-1 MCDONALD,Initial,Wildfire,-970,-150,35,9999,9999,2019/08/08 00:00:00+00,40.973,-120.289,1155,0A04F520-2251-4B7A-BF45-D47DC6BD6D49,10015727,MTBS,,13,7,,804303220190731,804303220190901,6,35,6035,"Lassen County, California",32730
1854,-121.963018789,41.364815089,858453,CA4137212197020190922,ELK UNDERSTORY RX,Extended,Prescribed Fire,-970,-150,70,184,350,2019/09/22 00:00:00+00,41.364,-121.962,1296,15E7C737-5837-41F7-A462-BE4E4D8F5AF3,10015729,MTBS,,-30,32,,804403120190604,804503120200528,6,93,6093,"Siskiyou County, California",44076
1855,-118.823719428,34.268256561,858462,CA3428211880320191030,EASY,Initial,Wildfire,-970,-150,35,9999,9999,2019/10/30 00:00:00+00,34.267,-118.829,2109,FC96A780-3096-487F-97EB-69D6CB7DC33E,10015763,MTBS,,-36,19,,804103620191021,804103620191122,6,111,6111,"Ventura County, California",843843
1856,-117.086441097,33.998333715,858463,CA3399211705920191010,SANDALWOOD,Initial,Wildfire,-970,-150,60,360,470,2019/10/10 00:00:00+00,33.999,-117.084,1048,2ABFE1D2-64B3-44FE-BF31-B85CD7BD49A7,10015772,MTBS,,-18,19,,804003720190912,804003720191014,6,65,6065,"Riverside County, California",2418185
1857,-118.388248667,34.453131209,858473,CA3447311836820191024,TICK,Initial,Wildfire,-970,-150,15,260,9999,2019/10/24 00:00:00+00,34.451,-118.394,4927,31A016C8-AC09-4C58-ACA3-789CFCA0B830,10015807,MTBS,,-31,24,Reviewed by Andre.,804103620191021,804103620191122,6,37,6037,"Los Angeles County, California",10014009
1858,-119.05810813,34.312740949,858474,CA3433711905320191031,MARIA,Initial,Wildfire,-970,-150,10,360,540,2019/11/01 00:00:00+00,34.314,-119.066,10033,A62F7CDE-CCBA-44B9-8F10-EEE18946A218,10015810,MTBS,,-24,27,,804103620191021,804103620191122,6,111,6111,"Ventura County, California",843843
1859,-118.518313351,34.320122188,858475,CA3432611848120191010,SADDLERIDGE,Initial,Wildfire,-970,-150,95,360,620,2019/10/10 00:00:00+00,34.318,-118.515,9654,4CA4674E-B4A3-44ED-85DE-C4C9F98776EB,10015815,MTBS,,1,40,,B11SLU20191006_30m,B11SLU20191105_30m,6,37,6037,"Los Angeles County, California",10014009
1860,-117.258969723,33.548614387,858606,CA3352811727320190904,TENAJA,Extended,Wildfire,-970,-150,40,290,480,2019/09/04 00:00:00+00,33.549,-117.258,1821,12D435C8-627E-438F-994A-1105E5DBB56F,10016117,MTBS,,-18,20,,804003720190624,804003720200610,6,65,6065,"Riverside County, California",2418185
1861,-120.587136836,40.088029636,858620,CA4005312066920190904,WALKER,Extended,Wildfire,-970,-150,80,367,680,2019/09/04 00:00:00+00,40.09,-120.585,58747,97BF9798-BD46-46D2-9A24-59E2A1EBF916,10016195,MTBS,,-3,71,,804303220190715,804403220200724,6,63,6063,"Plumas County, California",19790
1862,-122.815031474,40.116206068,858622,CA4010912278920190905,SOUTH,Extended,Wildfire,-970,-150,75,279,520,2019/09/05 00:00:00+00,40.118,-122.823,5649,3C414AA1-6948-4BF3-B6CD-417691D8633E,10016201,MTBS,,-20,30,,804503220180710,804503220200731,6,103,6103,"Tehama County, California",65829
1863,-123.007174117,40.881878463,858623,CA4088712301420190905,MIDDLE,Extended,Wildfire,-970,-150,60,347,655,2019/09/05 00:00:00+00,40.883,-123.002,1368,20EEC0CB-93DD-4D5E-946D-2349AE51F360,10016204,MTBS,,-3,18,,804503220180710,804503220200731,6,105,6105,"Trinity County, California",16112
1864,-122.661418784,41.866785651,858624,CA4186612267020190905,LIME,Extended,Wildfire,-970,-150,95,375,580,2019/09/05 00:00:00+00,41.866,-122.661,1863,75B69E99-7108-4156-8ECE-64DA2CD36C49,10016211,MTBS,,72,42,,804503120190713,804503120200715,6,93,6093,"Siskiyou County, California",44076
1865,-121.04348466,41.766455718,858625,CA4174812105620190905,LONE,Initial,Wildfire,-970,-150,55,305,9999,2019/09/05 00:00:00+00,41.766,-121.034,5766,78671156-FBFB-4BA4-A6AA-5DAC0C7B023F,10016214,MTBS,,25,16,,804403120190823,804403120190924,6,49,6049,"Modoc County, California",8700
1866,-121.241013844,41.803180052,858626,CA4172612124320190728,TUCKER,Initial,Wildfire,-970,-150,55,465,9999,2019/07/28 00:00:00+00,41.799,-121.234,14128,1DAFC388-98C2-401A-849E-C435E3260425,10016216,MTBS,,16,18,,804403120180820,804403120190823,6,49,6049,"Modoc County, California",8700
1867,-119.933684811,37.606257365,858627,CA3760511996620191006,BRICEBURG,Extended,Wildfire,-970,-150,65,324,610,2019/10/06 00:00:00+00,37.608,-119.932,5556,D4EDE3C9-5907-45CD-ACBE-7791D43197C8,10016217,MTBS,,11,25,,804203420180619,804203420200726,6,43,6043,"Mariposa County, California",17131
1868,-118.34846955,37.021567853,858630,CA3703411834520190904,TABOOSE,Extended,Wildfire,-970,-150,45,244,475,2019/09/05 00:00:00+00,37.018,-118.345,10401,FB038107-3B06-4407-8AEE-D09C0BFD9A0A,10016223,MTBS,,25,25,,804103420180730,804103420200719,6,27,6027,"Inyo County, California",19016
1869,-122.255947067,38.904875281,858658,CA3892812226620190608,SAND,Initial,Wildfire,-970,-150,65,410,9999,2019/06/08 00:00:00+00,38.904,-122.259,2474,531392A4-947E-4C00-A43E-188F93D7F37D,10016320,MTBS,,28,22,"Tried to map as EA, but could not verify entirety of fire. IA deemed neccesary.",804403320190604,804403320190722,6,113,6113,"Yolo County, California",216403
1870,-119.930131905,35.321140626,858696,CA3533311990620190605,BOULDER,Initial,Wildfire,-970,-150,95,9999,9999,2019/06/05 00:00:00+00,35.32,-119.93,1198,C2B85F5F-CB24-4BF2-8480-CD2D8375AD87,10016419,MTBS,,15,19,"No moderate or high severity due to low-biomass grasslands. Solar panels mapped after consultation with other analysts and deemed suitable. According to imagery, the panels burned in accordance with MTBS protocol.",804203520180603,804203620190622,6,79,6079,"San Luis Obispo County, California",282424
1871,-119.766181441,34.489097433,858737,CA3451411979320191125,CAVE,Extended,Wildfire,-970,-150,10,250,510,2019/11/25 00:00:00+00,34.489,-119.768,2760,3821BA3B-B9A5-45D1-99FC-299B4B452049,10016590,MTBS,,-42,21,,804203620180603,804203620200608,6,83,6083,"Santa Barbara County, California",448229
1872,-118.21599993,36.289792575,858743,CA3628411822820190725,COW,Extended,Wildfire,-970,-150,35,205,410,2019/07/25 00:00:00+00,36.287,-118.209,1996,514B7AAC-D243-4A14-9509-A0BDA0B2C61D,10016618,MTBS,,4,27,,804103520180628,804103520200703,6,107,6107,"Tulare County, California",473117
1873,-122.854025509,41.240795822,859654,CA4121212284720200914,FOX,Extended,Wildfire,-970,-150,75,285,530,2020/09/14 00:00:00+00,41.236,-122.855,2172,C0DD9C3E-2CC6-486F-BA0B-2384310B0DF0,10019432,MTBS,804503120201003,42,25,,804503120200731,804503120210702,6,93,6093,"Siskiyou County, California",44076
1874,-121.452965907,41.734551473,859657,CA4169912147720200722,CALDWELL,Initial,Wildfire,-970,-150,85,326,600,2020/07/22 00:00:00+00,41.737,-121.456,81870,29649803-B9D9-4F8D-9A38-A0CDDC6FD2D2,10019446,MTBS,,24,29,"2020 IA pilot.
Used BAER perimeter with minor edits.
This mapping is valid MTBS mapping of this fire.",804403120190823,804403120200910,6,93,6093,"Siskiyou County, California",44076
1875,-123.233662159,41.924738843,859665,CA4190412319120200909,DEVIL,Extended,Wildfire,-970,-150,55,307,585,2020/09/09 00:00:00+00,41.93,-123.238,9055,C99607D1-B1D4-4FE3-9B28-36C315AC4306,10019491,MTBS,,23,29,,804503120200715,804503120210718,6,93,6093,"Siskiyou County, California",44076
1876,-123.392254658,41.118674748,859667,CA4118512343320200728,RED SALMON COMPLEX,Extended,Wildfire,-970,-150,70,321,600,2020/07/28 00:00:00+00,41.114,-123.409,147535,843FC86F-D6D2-4E49-93EA-96F6B0720C3D,10019496,MTBS,,14,45,,A10TDL20200716_30m,A10TDL20210721_30m,6,105,6105,"Trinity County, California",16112
1877,-123.501230757,41.94659736,859668,CA4185812335420200908,SLATER,Extended,Wildfire,-970,-150,60,325,615,2020/09/08 00:00:00+00,41.932,-123.539,157784,24CDAB5C-7832-4546-BD05-15CC702A0326,10019506,MTBS,,9,34,,A10TDM20200716_30m,B10TDM20210716_30m,6,93,6093,"Siskiyou County, California",44076
1878,-121.059722571,41.724883882,859678,CA4173712105820200723,DALTON,Initial,Wildfire,-970,-150,45,9999,9999,2020/07/23 00:00:00+00,41.725,-121.062,1640,9F9E1BE4-BE1A-4A44-AE9B-D38B9F4364C2,10019551,MTBS,,2,21,,804403120200708,804403120200809,6,49,6049,"Modoc County, California",8700
1879,-121.076801875,41.357922973,859684,CA4136412109120200722,ALLEN,Initial,Wildfire,-970,-150,65,281,530,2020/07/22 00:00:00+00,41.359,-121.073,1242,A7920665-A4BB-47FA-871C-976D3213AB40,10019590,MTBS,,22,22,,804403120190823,804403120200809,6,49,6049,"Modoc County, California",8700
1880,-120.079596188,41.095135409,859688,CA4102912028120200818,W-5 COLD SPRINGS,Extended,Wildfire,-970,-150,60,274,520,2020/08/18 00:00:00+00,41.115,-120.105,84024,0AFEBC32-36EE-4FA8-AEC5-419C9C6BA51D,10019606,MTBS,804303220200903,39,24,,804303220200802,804303220210805,6,35,6035,"Lassen County, California",32730
1881,-120.432556995,35.395060086,859837,CA3541612045620200801,POND,Initial,Wildfire,-970,-150,55,305,565,2020/08/01 00:00:00+00,35.391,-120.432,2041,0D9DCF27-F7DB-4ACB-A33D-099CE2617449,10020375,MTBS,,5,25,,804303520200717,804303520200818,6,79,6079,"San Luis Obispo County, California",282424
1882,-119.611150842,37.841132428,859842,CA3781211964620200725,BLUEJAY,Extended,Wildfire,-970,-150,45,257,500,2020/07/25 00:00:00+00,37.842,-119.606,7016,9D6C7514-519B-44A6-BB26-9B61B2F176F2,10020409,MTBS,,-2,36,"NIFS from 10/21 with minor edits.
Area in NW that has high severity is a lower biomass area.  However, could not get rid of high severity areas in perimeter.",804303420200701,804303420210704,6,43,6043,"Mariposa County, California",17131
1883,-119.275846407,37.333273629,859852,CA3720111927220200905,CREEK,Extended,Wildfire,-970,-150,65,324,610,2020/09/05 00:00:00+00,37.317,-119.214,381441,33CBB9DC-6983-4F47-B821-9C9A6CAC381D,10020469,MTBS,,36,36,,804203420200827,804203420210830,6,19,6019,"Fresno County, California",1008654
1884,-118.543795211,36.218833593,859864,CA3616111845220200819,CASTLE,Extended,Wildfire,-970,-150,90,310,630,2020/08/19 00:00:00+00,36.234,-118.574,174424,4CE00061-B897-49DC-8839-D08E040FF65D,10020558,MTBS,804103520201023,52,36,Used modified NIFC perimeter.,804103520200804,804103520210807,6,107,6107,"Tulare County, California",473117
1885,-118.415431661,36.429412092,859865,CA3642011844820200816,RATTLESNAKE,Extended,Wildfire,-970,-150,70,315,590,2020/08/16 00:00:00+00,36.44,-118.417,9090,82728166-E47A-49A5-94F6-49B65894EECD,10020559,MTBS,804103520201023,16,34,,804103520200804,804103520210807,6,107,6107,"Tulare County, California",473117
1886,-120.706600635,38.0709613,859883,CA3808512073320200616,WALKER,Initial,Wildfire,-970,-150,100,267,480,2020/06/16 00:00:00+00,38.071,-120.709,1548,F55DF3A6-DB93-4EEE-A3FC-7387C6E8F760,10020639,MTBS,804303420200701,64,18,High severity areas were identified in extended imagery.,804303420190629,804303420200701,6,9,6009,"Calaveras County, California",45292
1887,-121.163473124,37.047740664,859884,CA3706812121320200628,PASS,Initial,Wildfire,-970,-150,90,9999,9999,2020/06/28 00:00:00+00,37.048,-121.166,2250,3572B770-DBB0-4997-8934-49FED0657B01,10020640,MTBS,,55,31,No high or moderate severity was identified.,804303420190629,804303420200701,6,47,6047,"Merced County, California",281202
1888,-120.752423607,37.997641365,859887,CA3802612076120200818,SALT,Initial,Wildfire,-970,-150,40,350,9999,2020/08/18 00:00:00+00,37.996,-120.752,1869,9E8E9A8D-BAC5-416B-9386-41F803BF52C3,10020647,MTBS,,2,14,"No high severity was identified, only a limited amount of moderate severity.",804303420200818,804303420200903,6,9,6009,"Calaveras County, California",45292
1889,-120.271315992,37.786746002,859889,CA3780512029420200820,MOC,Initial,Wildfire,-970,-150,50,340,650,2020/08/20 00:00:00+00,37.788,-120.268,3152,F4F886BF-83AE-426C-939B-879D997A9EC5,10020655,MTBS,804303420200903,8,12,High severity was identified in extended imagery.,804303420200818,804303420200903,6,109,6109,"Tuolumne County, California",55620
1890,-122.017404697,38.474170945,859890,CA3847012204820200606,QUAIL,Initial,Wildfire,-970,-150,40,9999,9999,2020/06/06 00:00:00+00,38.475,-122.019,1843,7A0C1344-5E9F-4327-945A-0A93F913F4F9,10020658,MTBS,,-15,22,No high or moderate severity was identified.,804403320200606,804403320200622,6,95,6095,"Solano County, California",453491
1891,-121.154477326,38.567170393,859892,CA3852112120220200612,GRANT,Initial,Wildfire,-970,-150,40,9999,9999,2020/06/12 00:00:00+00,38.569,-121.158,5188,A2E9EF53-43C2-4BBE-9CEF-DDF85A481D7A,10020664,MTBS,,-13,20,No high or moderate severity was identified.,804403320200606,804403320200622,6,67,6067,"Sacramento County, California",1585055
1892,-121.33269447,39.37478346,859895,CA3938112133120200909,WILLOW,Initial,Wildfire,-970,-150,115,9999,9999,2020/09/09 00:00:00+00,39.373,-121.332,1305,1E4A0681-76DE-459B-B08A-EE73C0E6642B,10020675,MTBS,,64,34,No high or moderate severity was identified.,804403320191010,804403320201012,6,115,6115,"Yuba County, California",81575
1893,-120.087265659,40.066269431,859897,CA4003412011520201117,LAURA 2,Initial,Wildfire,-970,-150,10,9999,9999,2020/11/17 00:00:00+00,40.064,-120.081,3098,640FD5AB-A721-41FB-97AF-64D45210D561,10020677,MTBS,,-22,19,No high or moderate severity was identified.,B11TKE20201105_30m,A11TKE20201120_30m,6,35,6035,"Lassen County, California",32730
1894,-117.424363345,33.406450173,859904,CA3337911735120200609,INDIA,Initial,Wildfire,-970,-150,150,380,720,2020/06/09 00:00:00+00,33.404,-117.424,24193,D65F0439-388F-4168-AACA-A4F2836639A7,10020737,MTBS,,50,46,,804003720200525,804003720200626,6,73,6073,"San Diego County, California",3298634
1895,-117.628983192,33.901378806,859907,CA3389511759820201201,AIRPORT,Initial,Wildfire,-970,-150,60,9999,9999,2020/12/01 00:00:00+00,33.903,-117.625,1623,E987A898-7B88-4E75-BCD9-23D08A8C7C2E,10020751,MTBS,,10,23,No high or moderate severity was identified.,804003720201117,804003720201219,6,65,6065,"Riverside County, California",2418185
1896,-117.605929653,36.066922336,859909,CA3606211763420200821,COLES FLAT,Initial,Wildfire,-970,-150,35,240,475,2020/08/21 00:00:00+00,36.074,-117.606,41143,,10020757,MTBS,804103520200905,-15,7,,804103520200804,804103520200905,6,27,6027,"Inyo County, California",19016
1897,-117.290736151,33.381341532,859910,CA3340311726720201224,CREEK 5,Initial,Wildfire,-970,-150,20,329,650,2020/12/24 00:00:00+00,33.374,-117.287,4404,3883D723-E328-4DA2-A7E8-ECBD419B420A,10020758,MTBS,804003720210104,-35,37,High severity areas were identified in extended imagery.,804003720201219,804003720210104,6,73,6073,"San Diego County, California",3298634
1898,-118.650372029,35.306406221,859913,CA3531811870820200701,BENA,Initial,Wildfire,-970,-150,40,9999,9999,2020/07/01 00:00:00+00,35.306,-118.655,3117,3DE641EE-702E-4EF7-B274-F1B5F12A0506,10020767,MTBS,,3,12,No high or moderate severity was identified.,804103620200617,804103620200703,6,29,6029,"Kern County, California",909235
1899,-118.336309962,34.454403743,859915,CA3446611833020200705,SOLEDAD,Initial,Wildfire,-970,-150,60,400,9999,2020/07/05 00:00:00+00,34.453,-118.337,1656,44797D81-7F12-447F-9D0E-B9AB3EBE8D6C,10020771,MTBS,,25,24,"No high severity was identified, only a limited amount of moderate severity. 

CA3444211836120200705 is a duplicate of this fire.",804103620200703,804103620200719,6,37,6037,"Los Angeles County, California",10014009
1900,-120.560041893,36.176079232,859916,CA3609512052220200713,MINERAL,Initial,Wildfire,-970,-150,70,220,425,2020/07/13 00:00:00+00,36.165,-120.553,29901,8D0B4D83-3B1E-47A1-9F56-C2CAEC1A6697,10020778,MTBS,,25,16,Severity verified using high-res postfire Google imagery. IA assessment neccesary to accurately show large areas of low-biomass severity.,804303520200615,804303520200802,6,19,6019,"Fresno County, California",1008654
1901,-118.554917794,34.676906402,859917,CA3467911845220200812,LAKE,Extended,Wildfire,-970,-150,150,323,550,2020/08/12 00:00:00+00,34.686,-118.561,30971,BD5901D9-C99A-45CB-B799-F1CAD5F3EA4B,10020788,MTBS,804103620200921,66,36,"Used 2018 preimage due to it being the best match to post image.

Used perimeter from BAER mapping with slight adjustments.",804103620180425,804103620210503,6,37,6037,"Los Angeles County, California",10014009
1902,-118.733234208,34.457627915,859918,CA3444111874620200817,HOLSER,Extended (SS),Wildfire,9999,9999,50,-150,-9999,2020/08/17 00:00:00+00,34.457,-118.733,2355,6072A4CB-F525-4D19-87CC-6BDA2E4FCB1D,10020797,MTBS,,1,0,"Used SS due to inability to find a good image pair.  All previous years were much greener than 2021.  Due to that could not find pair that shows proper dNBR.

No high severity was identified, only some moderate severity.  Very hard to delineate any hig",804103620200804,804103620210417,6,111,6111,"Ventura County, California",843843
1903,-116.688069362,32.736741361,859920,CA3276011669320200905,VALLEY,Extended,Wildfire,-970,-150,40,215,425,2020/09/05 00:00:00+00,32.738,-116.69,16517,A55E40C0-7692-40CD-95ED-113D7936B7F7,10020801,MTBS,804003720200914,-13,21,Used perimeter from BAER fire with slight adjustments.,804003720180504,804003720210512,6,73,6073,"San Diego County, California",3298634
1904,-116.679641178,33.873512833,859924,CA3388811668420200917,SNOW,Extended,Wildfire,-970,-150,135,345,600,2020/09/17 00:00:00+00,33.869,-116.682,6468,FFCB89F5-98FB-4C3A-9554-3D1554181A63,10020811,MTBS,804003620200930,39,35,Used perimeter from BAER fires with some slight adjustments.,804003620200509,804003620210512,6,65,6065,"Riverside County, California",2418185
1905,-117.702133432,33.912011577,859925,CA3387911761920201026,BLUE RIDGE,Initial,Wildfire,-970,-150,60,400,500,2020/10/26 00:00:00+00,33.915,-117.704,13869,B2E115D6-E687-4E3F-8309-0EAF6530522A,10020816,MTBS,,13,20,"Area is very low biomass, only very limited amount of high and moderate severity was identified.

Used perimeter from BAER mapping with slight adjustments.",804003720201016,804003720201117,6,71,6071,"San Bernardino County, California",2181654
1906,-119.566624481,38.522108692,859926,CA3856811956820200830,SLINK,Extended,Wildfire,-970,-150,45,350,675,2020/08/30 00:00:00+00,38.521,-119.57,26437,4DE3802A-339C-4F3D-BD9A-61D55E9D2AA5,10020817,MTBS,,10,15,,804203320200827,804303320210805,6,3,6003,"Alpine County, California",1204
1907,-120.424062526,38.987063754,859927,CA3899012039420200908,FORK,Extended,Wildfire,-970,-150,50,340,650,2020/09/08 00:00:00+00,38.984,-120.426,1700,D1A5A79C-0354-4C70-83EA-9A0F37488850,10020818,MTBS,,36,19,,804303320200903,804303320210805,6,17,6017,"El Dorado County, California",191185
1908,-117.699781746,33.719327513,859929,CA3375311768720201026,SILVERADO,Initial,Wildfire,-970,-150,50,313,600,2020/10/26 00:00:00+00,33.715,-117.7,12515,BDE833A4-B278-4418-8526-67F2BFC7D7CD,10020826,MTBS,804003720201117,-11,34,"Used IA due to areas being too green in extended imagery

High severity areas were identified in extended imagery.

Used perimeter from BAER fire and made some slight adjustments.",804003720201016,804003720201117,6,59,6059,"Orange County, California",3186989
1909,-117.662987505,33.740176076,859930,CA3378011763820201203,BOND,Initial,Wildfire,-970,-150,70,361,675,2020/12/03 00:00:00+00,33.74,-117.669,6627,F7749F47-7C98-4CEC-A5DE-70DB9A9BE33F,10020830,MTBS,,13,30,"Used IA due to greeness of extended imagery.

High severity was identified using extended imagery.

Used perimeter from BAER fire with slight adjustments.",804003720201117,804003720201219,6,59,6059,"Orange County, California",3186989
1910,-120.108914516,39.706615147,859934,CA3968112017120200814,LOYALTON,Initial,Wildfire,-970,-150,40,309,600,2020/08/14 00:00:00+00,39.702,-120.118,45484,0896AFFE-7839-40D4-BA6D-407F47E4CAA6,10020844,MTBS,,-3,15,"Used IA due to some of the burn scar disappearing quickly.

High severity areas were identified in extended imagery.

Used perimeter from BAER mapping with slight adjustments.",804303220200802,804303220200903,6,91,6091,"Sierra County, California",3236
1911,-120.998795418,36.6745623,859952,CA3667512102020200715,COYOTE,Initial,Wildfire,-970,-150,55,295,9999,2020/07/15 00:00:00+00,36.675,-121.002,1557,82C7D25A-86B8-419C-AFAB-EDB8E3C53708,10020907,MTBS,,13,20,,804303520190917,804303520200903,6,69,6069,"San Benito County, California",64209
1912,-121.464622828,36.071732568,859954,CA3612312160220200819,DOLAN,Extended,Wildfire,-970,-150,60,260,530,2020/08/19 00:00:00+00,36.073,-121.468,124382,F0A60F88-D1D5-4D86-8105-A3A06456B357,10020909,MTBS,,-3,30,,804303520200428,804303520210501,6,53,6053,"Monterey County, California",439035
1913,-119.022435854,37.128822266,859974,CA3714111902520200908,BULLFROG,Extended,Wildfire,-970,-150,40,300,625,2020/09/08 00:00:00+00,37.127,-119.022,1168,0DF1645C-5A67-4734-89A6-172330D04945,10020969,MTBS,,-3,30,,804203420200827,804203420210915,6,19,6019,"Fresno County, California",1008654
1914,-117.929758086,34.332526878,859983,CA3424811795920200906,BOBCAT,Extended,Wildfire,-970,-150,130,332,580,2020/09/06 00:00:00+00,34.325,-117.936,115728,56C3E0AE-98EF-4433-863D-23A5DFF3D0C2,10020990,MTBS,804103620201007,80,38,,804103620200703,804103620210706,6,37,6037,"Los Angeles County, California",10014009
1915,-118.987065685,37.933236992,859985,CA3792911898320200817,BEACH,Initial,Wildfire,-970,-150,30,9999,9999,2020/08/17 00:00:00+00,37.933,-118.984,3630,61092DF2-2505-4B5D-8CC5-D1896138C918,10020993,MTBS,,5,6,,804203420200726,804203420200827,6,51,6051,"Mono County, California",13195
1916,-119.621326861,37.882292628,859986,CA3788211964320200811,WOLF,Extended,Wildfire,-970,-150,50,240,9999,2020/08/11 00:00:00+00,37.883,-119.618,2289,DD23418F-7040-439F-8024-1441931BA3F0,10020996,MTBS,,23,27,"Discussed in 01-27-2022 production meeting. There is active fire in the post scene, but it is not within the burned area. Looking at the dNBR will make the fire appear much larger, due ot the active burning to the southwest as well as the BlueJay Fire, w",804203420190825,804203420210830,6,109,6109,"Tuolumne County, California",55620
1917,-121.194823311,39.729293024,859987,CA4009112093120200817,NORTH COMPLEX,Extended,Wildfire,-970,-150,90,328,600,2020/08/17 00:00:00+00,39.725,-121.127,316556,6701B25B-7005-4C57-8577-96E15AC213C4,10020999,MTBS,804403220201012,29,22,Complex includes Baer and Claremont fires.,804403220200809,804403220210711,6,63,6063,"Plumas County, California",19790
1918,-117.906729773,34.195550813,859991,CA3415711791120200813,RANCH2,Extended,Wildfire,-970,-150,130,332,580,2020/08/13 00:00:00+00,34.194,-117.908,4490,D3F5D9A5-75C8-4650-87CD-9C3E1051802D,10021006,MTBS,804103620200820,80,38,Burn scar to the north is under a different ID.  Burning happened about a month after this burning.,804103620200703,804103620210706,6,37,6037,"Los Angeles County, California",10014009
